NumOfEventsInJourney,NumSessions,interactionTime,maxPrice,minPrice,NumCart,NumView,InsessionCart,InsessionView,year,month,weekday,timeOfDay,Weekend,Purchase
1,1,0,18.02,18.02,0,1,0,1,2019,11,7,2,0,0
1,1,0,43.5,43.5,0,1,0,1,2019,11,4,3,0,0
1,1,0,66.9,66.9,0,1,0,1,2019,11,6,6,0,0
1,1,0,236.77,236.77,0,1,0,1,2019,11,6,1,0,0
1,1,0,4.86,4.86,0,1,0,1,2019,11,5,6,0,0
1,1,0,195.86,195.86,0,1,0,1,2019,11,4,6,0,0
1,1,0,385.85,385.85,0,1,0,3,2019,11,5,2,0,0
1,1,0,399.24,399.24,0,1,0,3,2019,11,5,6,0,0
1,1,0,545.14,545.14,0,1,0,1,2019,11,6,2,0,0
1,1,0,85.72,85.72,0,1,0,1,2019,11,4,6,0,0
1,1,0,292.32,292.32,0,1,0,1,2019,11,5,6,0,0
1,1,0,126.18,126.18,0,1,0,1,2019,11,6,5,0,0
1,1,0,517.36,517.36,0,1,0,1,2019,11,4,7,0,0
1,1,0,122.01,122.01,0,1,0,1,2019,11,7,3,0,0
1,1,0,50.19,50.19,0,1,0,2,2019,11,1,6,0,0
1,1,0,40.93,40.93,0,1,0,1,2019,11,6,1,0,0
2,2,26136,23.4,23.4,0,2,0,1,2019,11,2,4,0,0
1,1,0,62.73,62.73,0,1,0,2,2019,11,4,5,0,0
1,1,0,40.85,40.85,0,1,0,1,2019,11,6,3,0,0
1,1,0,510.41,510.41,0,1,0,1,2019,11,2,3,0,0
1,1,0,398.98,398.98,0,1,0,1,2019,11,6,5,0,0
1,1,0,591.78,591.78,0,1,0,1,2019,11,4,6,0,0
1,1,0,25.48,25.48,0,1,0,2,2019,11,6,1,0,0
1,1,0,694.72,694.72,0,1,0,1,2019,11,4,1,0,0
1,1,0,84.83,84.83,0,1,0,1,2019,11,5,5,0,0
1,1,0,333.32,333.32,0,1,0,1,2019,11,6,1,0,0
1,1,0,242.83,242.83,0,1,0,1,2019,11,6,6,0,0
1,1,0,88.78,88.78,1,0,1,0,2019,11,5,2,0,0
1,1,0,514.79,514.79,0,1,0,1,2019,11,6,2,0,0
1,1,0,149.94,149.94,0,1,0,1,2019,11,2,7,0,0
1,1,0,102.42,102.42,0,1,0,1,2019,11,7,5,0,0
1,1,0,947.26,947.26,0,1,0,1,2019,11,1,1,0,0
1,1,0,94.96,94.96,0,1,0,3,2019,11,2,2,0,0
1,1,0,1555.74,1555.74,0,1,0,2,2019,11,4,5,0,0
1,1,0,514.56,514.56,0,1,0,1,2019,11,2,2,0,0
1,1,0,28.83,28.83,0,1,0,1,2019,11,6,4,0,0
1,1,0,25.71,25.71,0,1,0,1,2019,11,5,6,0,0
1,1,0,2572.23,2572.23,0,1,0,1,2019,11,1,5,0,0
1,1,0,25.21,25.21,0,1,0,1,2019,11,7,2,0,0
1,1,0,771.96,771.96,0,1,0,1,2019,11,7,1,0,0
1,1,0,46.31,46.31,0,1,0,1,2019,11,7,2,0,0
1,1,0,1524.11,1524.11,0,1,0,1,2019,11,5,1,0,0
1,1,0,1634.38,1634.38,0,1,0,1,2019,11,5,6,0,0
1,1,0,23.12,23.12,0,1,0,1,2019,11,2,5,0,0
1,1,0,27.57,27.57,0,1,0,1,2019,11,2,5,0,0
1,1,0,48.65,48.65,0,1,0,1,2019,11,2,3,0,0
1,1,0,73.62,73.62,0,1,0,1,2019,11,2,2,0,0
1,1,0,23.42,23.42,0,1,0,1,2019,11,2,2,0,0
1,1,0,152.72,152.72,0,1,0,2,2019,11,3,6,0,0
1,1,0,2562.49,2562.49,0,1,0,1,2019,11,5,5,0,0
1,1,0,51.97,51.97,0,1,0,1,2019,11,7,3,0,0
1,1,0,38.48,38.48,0,1,0,1,2019,11,3,6,0,0
1,1,0,257.15,257.15,0,1,0,4,2019,11,6,6,0,0
1,1,0,187.88,187.88,0,1,0,1,2019,11,5,4,0,0
1,1,0,42.47,42.47,0,1,0,1,2019,11,3,5,0,0
1,1,0,198.18,198.18,0,1,0,1,2019,11,7,5,0,0
1,1,0,918.32,918.32,0,1,0,1,2019,11,1,5,0,0
1,1,0,980.21,980.21,0,1,0,1,2019,11,5,2,0,0
1,1,0,1913,1913,0,1,0,1,2019,11,6,6,0,0
1,1,0,744.68,744.68,0,1,0,1,2019,11,2,5,0,0
1,1,0,41.96,41.96,0,1,0,1,2019,11,5,6,0,0
1,1,0,120.44,120.44,0,1,0,1,2019,11,3,3,0,0
1,1,0,1644.08,1644.08,0,1,0,1,2019,11,4,3,0,0
1,1,0,32.18,32.18,0,1,0,1,2019,11,1,2,0,0
1,1,0,1297.82,1297.82,0,1,0,2,2019,11,4,6,0,0
1,1,0,194.08,194.08,0,1,0,2,2019,11,6,6,0,0
1,1,0,2152.69,2152.69,0,1,0,1,2019,11,3,5,0,0
1,1,0,5.28,5.28,0,1,0,1,2019,11,6,2,0,0
1,1,0,64.09,64.09,1,0,1,0,2019,11,5,5,0,0
1,1,0,32.15,32.15,0,1,0,1,2019,11,2,6,0,0
1,1,0,694.22,694.22,1,0,1,0,2019,11,5,1,0,0
1,1,0,161.63,161.63,0,1,0,1,2019,11,5,1,0,0
1,1,0,159.33,159.33,1,0,1,0,2019,11,4,6,0,0
1,1,0,11.2,11.2,0,1,0,1,2019,11,7,4,0,0
1,1,0,51.46,51.46,0,1,0,1,2019,11,6,5,0,0
1,1,0,483.67,483.67,0,1,0,1,2019,11,4,1,0,0
2,2,1568794,309.19,241.73,0,2,0,1,2019,11,7,5,0,0
1,1,0,126.56,126.56,0,1,0,1,2019,11,5,5,0,0
1,1,0,17.74,17.74,0,1,0,1,2019,11,6,2,0,0
1,1,0,1543.1,1543.1,0,1,0,1,2019,11,4,6,0,0
1,1,0,295.24,295.24,0,1,0,3,2019,11,6,2,0,0
1,1,0,153.38,153.38,0,1,0,1,2019,11,4,1,0,0
1,1,0,335.9,335.9,0,1,0,1,2019,11,5,3,0,0
1,1,0,128.68,128.68,0,1,0,1,2019,11,5,3,0,0
1,1,0,205.46,205.46,0,1,0,1,2019,11,7,2,0,0
1,1,0,68.21,68.21,0,1,0,1,2019,11,5,1,0,0
1,1,0,40.93,40.93,0,1,0,1,2019,11,7,6,0,0
1,1,0,178.9,178.9,0,1,0,1,2019,11,4,5,0,0
1,1,0,540.55,540.55,0,1,0,1,2019,11,3,5,0,0
1,1,0,282.89,282.89,0,1,0,1,2019,11,6,6,0,0
1,1,0,81.92,81.92,0,1,0,1,2019,11,5,2,0,0
2,2,267,57.89,57.89,0,1,0,1,2019,11,5,3,0,1
1,1,0,187.38,187.38,1,0,1,0,2019,11,6,5,0,0
1,1,0,259.21,259.21,0,1,0,1,2019,11,2,5,0,0
1,1,0,113,113,0,1,0,1,2019,11,2,4,0,0
1,1,0,1316.48,1316.48,0,1,0,1,2019,11,2,2,0,0
1,1,0,128.42,128.42,0,1,0,1,2019,11,7,5,0,0
1,1,0,462.53,462.53,0,1,0,1,2019,11,7,5,0,0
1,1,0,83.91,83.91,0,1,0,1,2019,11,5,1,0,0
1,1,0,23.14,23.14,0,1,0,6,2019,11,3,3,0,0
1,1,0,82.37,82.37,0,1,0,1,2019,11,2,3,0,0
1,1,0,643.23,643.23,0,1,0,1,2019,11,1,2,0,0
1,1,0,66.67,66.67,0,1,0,1,2019,11,6,2,0,0
1,1,0,965.28,965.28,0,1,0,1,2019,11,7,5,0,0
1,1,0,12.84,12.84,0,1,0,1,2019,11,4,3,0,0
1,1,0,108.09,108.09,0,0,0,0,2019,11,1,2,0,1
1,1,0,189.97,189.97,0,1,0,1,2019,11,7,1,0,0
1,1,0,1569.92,1569.92,0,1,0,1,2019,11,1,6,0,0
1,1,0,102.68,102.68,1,0,1,0,2019,11,6,5,0,0
1,1,0,122.27,122.27,0,1,0,1,2019,11,7,1,0,0
1,1,0,63.06,63.06,0,1,0,1,2019,11,5,3,0,0
1,1,0,173.07,173.07,0,1,0,1,2019,11,6,2,0,0
1,1,0,114.8,114.8,0,1,0,3,2019,11,5,2,0,0
1,1,0,153.73,153.73,0,1,0,1,2019,11,4,5,0,0
1,1,0,127.93,127.93,0,1,0,1,2019,11,7,3,0,0
1,1,0,874.93,874.93,0,1,0,1,2019,11,6,5,0,0
1,1,0,5.77,5.77,0,1,0,1,2019,11,1,5,0,0
1,1,0,348.77,348.77,0,1,0,1,2019,11,5,3,0,0
2,2,34332,25.71,25.71,0,2,0,1,2019,11,5,5,0,0
1,1,0,437.57,437.57,0,1,0,1,2019,11,5,6,0,0
1,1,0,462.82,462.82,0,1,0,1,2019,11,6,1,0,0
1,1,0,341.55,341.55,0,1,0,2,2019,11,3,2,0,0
1,1,0,992.05,992.05,0,1,0,1,2019,11,7,3,0,0
1,1,0,129.99,129.99,0,1,0,2,2019,11,6,3,0,0
1,1,0,60.49,60.49,0,1,0,1,2019,11,1,2,0,0
1,1,0,273.11,273.11,0,1,0,1,2019,11,4,3,0,0
1,1,0,225.45,225.45,0,1,0,1,2019,11,3,5,0,0
1,1,0,128.68,128.68,1,0,1,0,2019,11,6,2,0,0
1,1,0,164.45,164.45,1,0,1,0,2019,11,5,1,0,0
1,1,0,59.2,59.2,0,1,0,1,2019,11,4,1,0,0
1,1,0,256.89,256.89,0,1,0,1,2019,11,5,2,0,0
1,1,0,122.27,122.27,0,1,0,1,2019,11,2,3,0,0
1,1,0,97.79,97.79,0,1,0,3,2019,11,4,6,0,0
1,1,0,99.36,99.36,0,1,0,1,2019,11,1,5,0,0
1,1,0,43.94,43.94,0,1,0,1,2019,11,7,5,0,0
1,1,0,231.41,231.41,0,1,0,1,2019,11,7,6,0,0
1,1,0,246.08,246.08,0,1,0,1,2019,11,5,2,0,0
1,1,0,42.19,42.19,0,1,0,1,2019,11,7,2,0,0
1,1,0,655.62,655.62,0,1,0,2,2019,11,6,2,0,0
1,1,0,411.83,411.83,0,1,0,1,2019,11,2,5,0,0
1,1,0,77.22,77.22,0,1,0,1,2019,11,6,1,0,0
1,1,0,566.27,566.27,0,1,0,1,2019,11,2,5,0,0
1,1,0,391.23,391.23,0,1,0,2,2019,11,5,6,0,0
1,1,0,2387.45,2387.45,0,1,0,1,2019,11,1,5,0,0
1,1,0,540.3,540.3,0,1,0,1,2019,11,1,5,0,0
1,1,0,461.68,461.68,0,1,0,1,2019,11,4,3,0,0
1,1,0,473.37,473.37,0,1,0,1,2019,11,3,3,0,0
1,1,0,1106.82,1106.82,0,1,0,1,2019,11,3,6,0,0
1,1,0,1332.78,1332.78,0,1,0,1,2019,11,2,2,0,0
1,1,0,66.56,66.56,0,1,0,1,2019,11,4,6,0,0
1,1,0,110.66,110.66,0,1,0,1,2019,11,1,6,0,0
1,1,0,169.35,169.35,0,1,0,1,2019,11,6,6,0,0
1,1,0,28.29,28.29,0,1,0,2,2019,11,4,7,0,0
1,1,0,23.14,23.14,0,1,0,1,2019,11,2,5,0,0
1,1,0,102.71,102.71,0,1,0,1,2019,11,5,6,0,0
1,1,0,367.32,367.32,0,1,0,1,2019,11,6,5,0,0
1,1,0,21.08,21.08,0,1,0,1,2019,11,6,3,0,0
1,1,0,144.66,144.66,0,1,0,1,2019,11,7,5,0,0
1,1,0,9.27,9.27,0,1,0,1,2019,11,7,3,0,0
1,1,0,8.96,8.96,1,0,1,0,2019,11,4,3,0,0
1,1,0,25.74,25.74,0,1,0,1,2019,11,5,5,0,0
1,1,0,250.71,250.71,0,1,0,1,2019,11,3,2,0,0
1,1,0,123.56,123.56,0,1,0,2,2019,11,7,2,0,0
1,1,0,39.13,39.13,0,1,0,1,2019,11,6,5,0,0
2,1,114,61.01,61.01,0,2,0,2,2019,11,7,2,0,0
1,1,0,93.34,93.34,0,1,0,2,2019,11,6,1,0,0
1,1,0,1654.61,1654.61,0,1,0,1,2019,11,3,2,0,0
1,1,0,758.63,758.63,0,1,0,1,2019,11,4,2,0,0
1,1,0,140.93,140.93,0,1,0,1,2019,11,6,1,0,0
1,1,0,416.48,416.48,0,1,0,3,2019,11,7,1,0,0
1,1,0,1645.93,1645.93,0,1,0,1,2019,11,4,2,0,0
1,1,0,168.69,168.69,0,1,0,1,2019,11,5,2,0,0
1,1,0,70.53,70.53,0,1,0,1,2019,11,1,2,0,0
1,1,0,37.78,37.78,0,0,0,0,2019,11,7,2,0,1
1,1,0,264.82,264.82,0,1,0,1,2019,11,7,5,0,0
1,1,0,205.15,205.15,0,1,0,1,2019,11,5,6,0,0
1,1,0,58.43,58.43,0,1,0,2,2019,11,5,6,0,0
3,1,132,446.28,446.28,0,3,0,3,2019,11,4,1,0,0
1,1,0,162.94,162.94,0,1,0,1,2019,11,3,6,0,0
2,1,67,475.86,475.86,0,2,0,2,2019,11,6,5,0,0
1,1,0,1363.23,1363.23,0,1,0,1,2019,11,4,5,0,0
1,1,0,119.41,119.41,0,1,0,1,2019,11,3,5,0,0
1,1,0,41.16,41.16,0,1,0,1,2019,11,6,5,0,0
1,1,0,215.96,215.96,0,1,0,1,2019,11,4,2,0,0
1,1,0,270.28,270.28,0,1,0,1,2019,11,6,6,0,0
1,1,0,582.25,582.25,0,1,0,2,2019,11,5,5,0,0
1,1,0,1364,1364,0,1,0,1,2019,11,6,2,0,0
1,1,0,210.79,210.79,0,1,0,2,2019,11,4,1,0,0
1,1,0,115.81,115.81,0,1,0,2,2019,11,2,2,0,0
1,1,0,496.22,496.22,0,1,0,1,2019,11,6,1,0,0
1,1,0,1585.29,1585.29,0,1,0,1,2019,11,2,3,0,0
1,1,0,23.68,23.68,0,1,0,1,2019,11,2,5,0,0
1,1,0,36.53,36.53,0,1,0,1,2019,11,5,2,0,0
1,1,0,131.66,131.66,0,1,0,1,2019,11,2,3,0,0
1,1,0,169.63,169.63,0,1,0,2,2019,11,5,5,0,0
1,1,0,19.28,19.28,0,1,0,1,2019,11,4,7,0,0
1,1,0,25.74,25.74,0,1,0,1,2019,11,7,6,0,0
1,1,0,102.68,102.68,0,1,0,2,2019,11,7,3,0,0
2,1,39,17.99,17.99,1,1,1,1,2019,11,5,6,0,0
1,1,0,957.55,957.55,0,1,0,1,2019,11,7,1,0,0
1,1,0,65.48,65.48,0,1,0,1,2019,11,4,1,0,0
1,1,0,177.35,177.35,0,1,0,1,2019,11,7,5,0,0
1,1,0,38.1,38.1,0,1,0,1,2019,11,2,5,0,0
1,1,0,406.7,406.7,0,1,0,1,2019,11,6,2,0,0
1,1,0,298.35,298.35,0,1,0,2,2019,11,3,2,0,0
1,1,0,21.11,21.11,0,1,0,3,2019,11,4,7,0,0
1,1,0,90.07,90.07,0,1,0,1,2019,11,7,5,0,0
1,1,0,437.33,437.33,0,1,0,1,2019,11,3,5,0,0
1,1,0,58.93,58.93,0,1,0,1,2019,11,6,6,0,0
1,1,0,431.16,431.16,0,1,0,1,2019,11,6,2,0,0
1,1,0,138.92,138.92,0,1,0,2,2019,11,4,2,0,0
1,1,0,462.92,462.92,0,1,0,1,2019,11,1,6,0,0
1,1,0,236.81,236.81,0,1,0,1,2019,11,1,5,0,0
1,1,0,155.29,155.29,0,1,0,1,2019,11,7,5,0,0
1,1,0,9.01,9.01,0,1,0,2,2019,11,7,5,0,0
1,1,0,126.85,126.85,0,1,0,1,2019,11,1,6,0,0
1,1,0,1569.92,1569.92,0,1,0,1,2019,11,7,2,0,0
1,1,0,82.05,82.05,0,1,0,1,2019,11,5,5,0,0
1,1,0,93.7,93.7,0,1,0,1,2019,11,5,2,0,0
1,1,0,410,410,0,1,0,1,2019,11,6,3,0,0
1,1,0,106.6,106.6,0,1,0,1,2019,11,4,1,0,0
1,1,0,1286.65,1286.65,1,0,1,0,2019,11,6,5,0,0
1,1,0,49.89,49.89,0,1,0,1,2019,11,7,2,0,0
1,1,0,9.02,9.02,0,0,0,0,2019,11,2,2,0,1
1,1,0,353.93,353.93,0,1,0,1,2019,11,4,6,0,0
1,1,0,43.01,43.01,0,1,0,1,2019,11,5,6,0,0
1,1,0,25.1,25.1,0,1,0,1,2019,11,1,2,0,0
1,1,0,40.64,40.64,0,1,0,1,2019,11,5,2,0,0
1,1,0,66.93,66.93,0,1,0,1,2019,11,1,5,0,0
1,1,0,93.52,93.52,0,1,0,1,2019,11,1,2,0,0
1,1,0,97.79,97.79,0,1,0,3,2019,11,5,2,0,0
1,1,0,273.37,273.37,0,1,0,1,2019,11,2,5,0,0
1,1,0,19.02,19.02,0,1,0,1,2019,11,6,5,0,0
1,1,0,90.09,90.09,0,1,0,1,2019,11,2,5,0,0
1,1,0,270.79,270.79,0,1,0,1,2019,11,4,5,0,0
1,1,0,156.5,156.5,0,1,0,1,2019,11,3,3,0,0
1,1,0,979.43,979.43,0,1,0,1,2019,11,5,3,0,0
1,1,0,157.02,157.02,0,1,0,1,2019,11,4,5,0,0
1,1,0,95.24,95.24,0,1,0,1,2019,11,6,3,0,0
1,1,0,308.63,308.63,0,1,0,1,2019,11,1,7,0,0
1,1,0,72.07,72.07,0,1,0,2,2019,11,7,1,0,0
1,1,0,97.02,97.02,0,1,0,1,2019,11,6,2,0,0
1,1,0,10.27,10.27,0,1,0,1,2019,11,1,6,0,0
1,1,0,151.87,151.87,0,1,0,2,2019,11,1,5,0,0
1,1,0,151.84,151.84,0,1,0,1,2019,11,6,5,0,0
1,1,0,20.08,20.08,0,1,0,1,2019,11,3,5,0,0
1,1,0,14.49,14.49,0,1,0,3,2019,11,5,5,0,0
1,1,0,87.52,87.52,0,1,0,1,2019,11,6,6,0,0
1,1,0,164.23,164.23,0,1,0,2,2019,11,6,3,0,0
1,1,0,525.08,525.08,0,1,0,1,2019,11,7,3,0,0
1,1,0,40.93,40.93,0,1,0,1,2019,11,2,1,0,0
1,1,0,55.34,55.34,0,1,0,1,2019,11,6,1,0,0
1,1,0,577.67,577.67,1,0,1,0,2019,11,5,6,0,0
1,1,0,822.22,822.22,0,1,0,1,2019,11,2,3,0,0
1,1,0,18.53,18.53,0,1,0,1,2019,11,4,7,0,0
1,1,0,23.14,23.14,0,1,0,2,2019,11,5,6,0,0
1,1,0,196.14,196.14,0,1,0,1,2019,11,5,5,0,0
1,1,0,204.63,204.63,0,1,0,1,2019,11,7,3,0,0
1,1,0,43.73,43.73,0,1,0,1,2019,11,6,4,0,0
1,1,0,343.12,343.12,0,1,0,1,2019,11,6,5,0,0
1,1,0,1070.3,1070.3,0,1,0,1,2019,11,5,6,0,0
1,1,0,592.01,592.01,0,1,0,1,2019,11,5,2,0,0
1,1,0,44.79,44.79,0,1,0,1,2019,11,7,2,0,0
2,2,4233,178.9,178.9,0,1,0,1,2019,11,4,1,0,1
1,1,0,457.93,457.93,1,0,1,0,2019,11,5,5,0,0
1,1,0,453.01,453.01,0,1,0,1,2019,11,7,2,0,0
1,1,0,185.33,185.33,0,1,0,1,2019,11,7,3,0,0
1,1,0,38.15,38.15,0,1,0,1,2019,11,3,3,0,0
1,1,0,25.48,25.48,0,1,0,1,2019,11,2,6,0,0
1,1,0,1188.03,1188.03,0,1,0,2,2019,11,6,2,0,0
1,1,0,164.97,164.97,0,1,0,1,2019,11,2,3,0,0
1,1,0,32.07,32.07,0,1,0,1,2019,11,6,6,0,0
1,1,0,55.96,55.96,0,1,0,1,2019,11,1,1,0,0
2,1,42,460.5,460.5,0,2,0,3,2019,11,4,3,0,0
1,1,0,916.34,916.34,0,1,0,1,2019,11,4,5,0,0
1,1,0,257.15,257.15,0,1,0,1,2019,11,7,3,0,0
1,1,0,771.94,771.94,0,1,0,1,2019,11,1,6,0,0
2,1,46,0,0,0,2,0,2,2019,11,5,2,0,0
1,1,0,58.95,58.95,0,1,0,2,2019,11,7,1,0,0
1,1,0,15.06,15.06,0,1,0,1,2019,11,5,1,0,0
1,1,0,437.08,437.08,0,1,0,1,2019,11,6,6,0,0
1,1,0,463.31,463.31,0,1,0,1,2019,11,1,3,0,0
1,1,0,208.49,208.49,0,1,0,1,2019,11,5,6,0,0
1,1,0,154.42,154.42,1,0,1,0,2019,11,6,1,0,0
1,1,0,241.86,241.86,0,1,0,1,2019,11,7,7,0,0
1,1,0,42.73,42.73,0,1,0,1,2019,11,7,1,0,0
1,1,0,124.84,124.84,0,1,0,1,2019,11,1,2,0,0
1,1,0,110.04,110.04,0,1,0,1,2019,11,5,6,0,0
1,1,0,107.06,107.06,0,1,0,1,2019,11,5,3,0,0
1,1,0,128.68,128.68,0,1,0,1,2019,11,7,3,0,0
1,1,0,31.66,31.66,0,1,0,1,2019,11,4,5,0,0
1,1,0,320.45,320.45,0,1,0,1,2019,11,6,1,0,0
1,1,0,915.69,915.69,0,1,0,1,2019,11,3,2,0,0
1,1,0,643.26,643.26,0,1,0,1,2019,11,4,5,0,0
1,1,0,96.53,96.53,0,1,0,1,2019,11,7,2,0,0
1,1,0,133.49,133.49,0,1,0,1,2019,11,3,3,0,0
1,1,0,1004.27,1004.27,0,1,0,1,2019,11,6,3,0,0
1,1,0,247.06,247.06,0,1,0,1,2019,11,5,5,0,0
1,1,0,37.32,37.32,0,1,0,1,2019,11,3,1,0,0
1,1,0,39.64,39.64,0,1,0,1,2019,11,5,1,0,0
1,1,0,296.02,296.02,0,1,0,1,2019,11,6,1,0,0
1,1,0,308.86,308.86,0,1,0,1,2019,11,3,6,0,0
1,1,0,150.11,150.11,0,1,0,1,2019,11,3,3,0,0
1,1,0,128.45,128.45,0,1,0,1,2019,11,5,2,0,0
1,1,0,306.56,306.56,0,1,0,1,2019,11,5,1,0,0
1,1,0,406.4,406.4,0,1,0,1,2019,11,5,2,0,0
1,1,0,193.03,193.03,0,1,0,1,2019,11,2,2,0,0
1,1,0,210.96,210.96,0,1,0,2,2019,11,6,6,0,0
1,1,0,35.7,35.7,0,1,0,1,2019,11,5,5,0,0
1,1,0,321.73,321.73,0,1,0,1,2019,11,6,3,0,0
1,1,0,566.04,566.04,0,1,0,1,2019,11,6,6,0,0
1,1,0,398.95,398.95,0,1,0,2,2019,11,1,5,0,0
1,1,0,347.47,347.47,0,1,0,4,2019,11,6,4,0,0
1,1,0,370.64,370.64,0,1,0,1,2019,11,7,4,0,0
1,1,0,155.71,155.71,0,1,0,1,2019,11,4,6,0,0
1,1,0,124.7,124.7,0,0,0,0,2019,11,4,5,0,1
1,1,0,55.96,55.96,0,1,0,1,2019,11,4,6,0,0
1,1,0,97.04,97.04,0,1,0,1,2019,11,7,3,0,0
1,1,0,123.9,123.9,0,1,0,1,2019,11,7,4,0,0
1,1,0,385.85,385.85,0,1,0,1,2019,11,6,3,0,0
1,1,0,104.51,104.51,0,1,0,1,2019,11,4,5,0,0
2,1,210,130.05,130.05,0,2,0,2,2019,11,4,2,0,0
1,1,0,87.52,87.52,0,1,0,1,2019,11,4,2,0,0
1,1,0,966.31,966.31,0,1,0,1,2019,11,6,5,0,0
1,1,0,463.07,463.07,0,1,0,1,2019,11,7,5,0,0
1,1,0,36.01,36.01,0,1,0,1,2019,11,6,3,0,0
1,1,0,900.64,900.64,0,1,0,1,2019,11,3,3,0,0
1,1,0,27.91,27.91,0,1,0,1,2019,11,5,1,0,0
1,1,0,130.09,130.09,0,1,0,3,2019,11,5,6,0,0
1,1,0,1096.27,1096.27,0,1,0,1,2019,11,7,6,0,0
1,1,0,99.1,99.1,0,1,0,1,2019,11,4,1,0,0
1,1,0,205.9,205.9,0,1,0,3,2019,11,4,3,0,0
1,1,0,236.94,236.94,0,1,0,1,2019,11,5,6,0,0
1,1,0,828.82,828.82,0,1,0,1,2019,11,4,5,0,0
1,1,0,370.64,370.64,0,1,0,1,2019,11,1,5,0,0
1,1,0,285.43,285.43,0,1,0,1,2019,11,3,1,0,0
1,1,0,537.72,537.72,0,1,0,1,2019,11,6,3,0,0
1,1,0,54.72,54.72,0,1,0,1,2019,11,6,2,0,0
1,1,0,163.96,163.96,0,1,0,1,2019,11,3,3,0,0
1,1,0,437.31,437.31,0,1,0,1,2019,11,6,2,0,0
1,1,0,694.41,694.41,0,1,0,1,2019,11,3,2,0,0
1,1,0,38.48,38.48,0,1,0,1,2019,11,6,2,0,0
1,1,0,40.27,40.27,0,1,0,1,2019,11,4,6,0,0
1,1,0,167.06,167.06,0,1,0,1,2019,11,1,3,0,0
1,1,0,24.45,24.45,0,1,0,1,2019,11,5,6,0,0
1,1,0,168.65,168.65,1,0,1,0,2019,11,5,2,0,0
1,1,0,488.82,488.82,0,1,0,2,2019,11,7,6,0,0
1,1,0,228.18,228.18,0,1,0,1,2019,11,7,5,0,0
1,1,0,450.15,450.15,0,1,0,1,2019,11,3,1,0,0
2,1,121,98.33,98.33,0,2,0,2,2019,11,7,5,0,0
1,1,0,946.6,946.6,0,1,0,1,2019,11,7,3,0,0
1,1,0,643.23,643.23,0,1,0,1,2019,11,4,5,0,0
1,1,0,154.42,154.42,0,1,0,1,2019,11,3,3,0,0
1,1,0,462.92,462.92,0,1,0,1,2019,11,6,5,0,0
1,1,0,64.35,64.35,0,1,0,1,2019,11,2,2,0,0
1,1,0,12.87,12.87,0,1,0,1,2019,11,1,1,0,0
1,1,0,246.96,246.96,0,1,0,1,2019,11,7,2,0,0
1,1,0,303.48,303.48,0,1,0,2,2019,11,5,1,0,0
1,1,0,128.45,128.45,0,1,0,2,2019,11,5,5,0,0
1,1,0,41.16,41.16,0,1,0,1,2019,11,6,3,0,0
1,1,0,64.33,64.33,0,1,0,1,2019,11,3,1,0,0
1,1,0,202.05,202.05,0,1,0,1,2019,11,6,1,0,0
1,1,0,38.61,38.61,0,1,0,1,2019,11,1,5,0,0
1,1,0,102.94,102.94,0,1,0,1,2019,11,6,3,0,0
1,1,0,29.56,29.56,0,1,0,1,2019,11,7,5,0,0
1,1,0,163.45,163.45,0,1,0,1,2019,11,6,6,0,0
1,1,0,496.51,496.51,0,1,0,1,2019,11,6,3,0,0
1,1,0,1526.52,1526.52,0,1,0,1,2019,11,5,5,0,0
1,1,0,46.26,46.26,0,1,0,1,2019,11,7,5,0,0
1,1,0,46.31,46.31,0,1,0,1,2019,11,1,5,0,0
1,1,0,480.32,480.32,0,1,0,2,2019,11,6,1,0,0
1,1,0,123.53,123.53,0,1,0,1,2019,11,6,1,0,0
1,1,0,177.31,177.31,0,1,0,1,2019,11,2,2,0,0
2,1,35,360.11,360.11,0,1,0,1,2019,11,4,6,0,1
1,1,0,151.77,151.77,0,1,0,1,2019,11,4,5,0,0
1,1,0,100.39,100.39,0,1,0,1,2019,11,7,3,0,0
2,1,100,35.78,35.78,0,2,0,3,2019,11,7,5,0,0
1,1,0,58.68,58.68,0,1,0,1,2019,11,6,1,0,0
1,1,0,359.83,359.83,0,1,0,1,2019,11,4,5,0,0
1,1,0,41.19,41.19,0,1,0,1,2019,11,6,3,0,0
1,1,0,565.78,565.78,0,1,0,2,2019,11,7,2,0,0
1,1,0,384.54,384.54,0,1,0,1,2019,11,1,6,0,0
1,1,0,323.8,323.8,0,1,0,1,2019,11,2,2,0,0
1,1,0,48.65,48.65,0,1,1,1,2019,11,1,5,0,0
1,1,0,412.89,412.89,0,1,0,1,2019,11,5,3,0,0
1,1,0,23.14,23.14,0,1,0,1,2019,11,5,3,0,0
1,1,0,113.28,113.28,0,1,0,2,2019,11,7,1,0,0
2,2,840516,189.19,179.77,0,2,0,1,2019,11,7,2,0,0
2,2,27346,746.08,746.08,0,2,0,1,2019,11,6,1,0,0
1,1,0,82.08,82.08,0,1,0,1,2019,11,7,5,0,0
1,1,0,268.73,268.73,0,1,0,4,2019,11,4,5,0,0
1,1,0,25.48,25.48,0,1,0,1,2019,11,2,5,0,0
1,1,0,54.8,54.8,0,1,0,1,2019,11,6,2,0,0
1,1,0,434.76,434.76,0,1,0,1,2019,11,2,5,0,0
1,1,0,23.17,23.17,0,1,0,2,2019,11,3,5,0,0
1,1,0,462.3,462.3,0,1,0,1,2019,11,5,1,0,0
